12/09/2016;005;A;AFN;0,04918000;0,04934000;66,59000000;66,79000000
12/09/2016;009;A;ETB;0,14760000;0,14910000;22,04000000;22,26000000
12/09/2016;015;A;THB;0,09412000;0,09419000;34,88000000;34,90000000
12/09/2016;020;A;PAB;3,28480000;3,28540000;1,00000000;1,00000000
12/09/2016;026;A;VEF;0,32850000;0,32940000;9,97500000;10,00000000
12/09/2016;030;A;BOB;0,46860000;0,47890000;6,86000000;7,01000000
12/09/2016;035;A;GHS;0,82950000;0,83170000;3,95000000;3,96000000
12/09/2016;040;A;CRC;0,00590400;0,00601300;546,37000000;556,37000000
12/09/2016;045;A;SVC;0,37620000;0,37670000;8,72220000;8,73220000
12/09/2016;051;A;NIO;0,11180000;0,11480000;28,63000000;29,38000000
12/09/2016;055;A;DKK;0,49540000;0,49570000;6,62810000;6,63000000
12/09/2016;060;A;ISK;0,02859000;0,02867000;114,59000000;114,88000000
12/09/2016;065;A;NOK;0,39880000;0,39920000;8,22990000;8,23590000
12/09/2016;070;A;SEK;0,38630000;0,38660000;8,49820000;8,50420000
12/09/2016;075;A;CZK;0,13650000;0,13660000;24,05900000;24,07000000
12/09/2016;090;A;GMD;0,07720000;0,07850000;41,85000000;42,55000000
12/09/2016;095;A;DZD;0,03007000;0,03008000;109,21140000;109,22640000
12/09/2016;100;A;KWD;10,88040000;10,90410000;0,30130000;0,30190000
12/09/2016;105;A;BHD;8,71300000;8,71690000;0,37690000;0,37700000
12/09/2016;115;A;IQD;0,00281500;0,00282000;1165,00000000;1167,00000000
12/09/2016;125;A;JOD;4,63370000;4,63910000;0,70820000;0,70890000
12/09/2016;130;A;LYD;2,38370000;2,39290000;1,37300000;1,37800000
12/09/2016;132;A;MKD;0,05964000;0,06012000;54,65000000;55,08000000
12/09/2016;133;A;RSD;0,02989000;0,02996000;109,67000000;109,89000000
12/09/2016;134;A;SDG;0,53940000;0,54130000;6,07000000;6,09000000
12/09/2016;135;A;TND;1,48980000;1,49270000;2,20100000;2,20480000
12/09/2016;136;A;SSP;0,06917000;0,06984000;47,04000000;47,49000000
12/09/2016;138;B;SDR;4,60040000;4,60120000;1,40050000;1,40050000
12/09/2016;139;A;MAD;0,33840000;0,34100000;9,63600000;9,70700000
12/09/2016;145;A;AED;0,89420000;0,89460000;3,67260000;3,67330000
12/09/2016;148;A;STD;0,00014810;0,00015280;21497,25000000;22177,75000000
12/09/2016;150;B;AUD;2,47120000;2,47290000;0,75230000;0,75270000
12/09/2016;155;A;BSD;3,28480000;3,28540000;1,00000000;1,00000000
12/09/2016;160;A;BMD;3,28480000;3,28540000;1,00000000;1,00000000
12/09/2016;165;A;CAD;2,51190000;2,51310000;1,30730000;1,30770000
12/09/2016;170;A;GYD;0,01570000;0,01617000;203,21000000;209,21000000
12/09/2016;173;A;NAD;0,22810000;0,22830000;14,39000000;14,39800000
12/09/2016;175;A;BBD;1,63420000;1,64270000;2,00000000;2,01000000
12/09/2016;180;A;BZD;1,63420000;1,65930000;1,98000000;2,01000000
12/09/2016;185;A;BND;2,41580000;2,41800000;1,35870000;1,35970000
12/09/2016;190;A;KYD;3,95760000;4,00660000;0,82000000;0,83000000
12/09/2016;195;A;SGD;2,41620000;2,41750000;1,35900000;1,35950000
12/09/2016;197;B;CLF;128,28230000;128,30570000;39,05330000;39,05330000
12/09/2016;200;B;FJD;1,57830000;1,61150000;0,48050000;0,49050000
12/09/2016;205;A;HKD;0,42340000;0,42350000;7,75790000;7,75810000
12/09/2016;210;A;TTD;0,48810000;0,49180000;6,68000000;6,73000000
12/09/2016;215;A;XCD;1,20760000;1,22130000;2,69000000;2,72000000
12/09/2016;220;A;USD;3,28480000;3,28540000;1,00000000;1,00000000
12/09/2016;230;A;JMD;0,02575000;0,02588000;126,94000000;127,56000000
12/09/2016;235;A;LRD;0,03458000;0,03650000;90,00000000;95,00000000
12/09/2016;245;B;NZD;2,40380000;2,40560000;0,73180000;0,73220000
12/09/2016;250;B;SBD;0,40990000;0,43730000;0,12480000;0,13310000
12/09/2016;255;A;SRD;0,42900000;0,43190000;7,60700000;7,65700000
12/09/2016;260;A;VND;0,00014710;0,00014750;22270,00000000;22330,00000000
12/09/2016;275;A;AMD;0,00691200;0,00694200;473,26000000;475,26000000
12/09/2016;295;A;CVE;0,03321000;0,03346000;98,20000000;98,92000000
12/09/2016;325;A;ANG;1,83510000;1,85620000;1,77000000;1,79000000
12/09/2016;328;A;AWG;1,81480000;1,83540000;1,79000000;1,81000000
12/09/2016;345;A;HUF;0,01191000;0,01192000;275,51000000;275,80000000
12/09/2016;363;A;CDF;0,00339300;0,00342900;958,00000000;968,00000000
12/09/2016;365;A;BIF;0,00195400;0,00198400;1655,73000000;1680,73000000
12/09/2016;368;A;KMF;0,00745400;0,00747200;439,70000000;440,70000000
